"strokeNumber","time","x","y"
"54","27996","268","64.039999999999992"
"54","28009","269","71.039999999999992"
"54","28026","272","75.039999999999992"
"54","28040","275","77.039999999999992"
"54","28056","279","78.039999999999992"
"54","28078","285","78.039999999999992"
"54","28092","288","78.039999999999992"
"54","28108","290","75.039999999999992"
"55","33748","309","43.04"
"55","33750","309","43.04"
"55","33760","309","43.04"
"55","33774","309","43.04"
"55","33790","309","44.04"
"55","33812","309","44.04"
"55","33826","309","44.04"
"55","33842","309","46.04"
"55","33856","309","48.04"
"55","33871","309","51.04"
"55","33886","310","53.04"
"55","33902","310","55.04"
"55","33916","310","56.04"
"55","33932","310","59.04"
"55","33946","310","61.04"
"55","33962","310","63.04"
"55","33984","310","64.039999999999992"
"55","34000","310","64.039999999999992"
"55","34014","310","64.039999999999992"
"55","34030","310","64.039999999999992"
"55","34044","310","64.039999999999992"
"55","34060","310","64.039999999999992"
"55","34074","310","64.039999999999992"
"55","34090","310","62.04"
"55","34104","312","61.04"
"55","34120","312","60.04"
"55","34134","313","60.04"
"55","34150","315","59.04"
"55","34172","319","59.04"
"55","34186","322","58.04"
"55","34202","323","58.04"
"55","34216","324","58.04"
"55","34232","325","58.04"
"55","34246","325","59.04"
"55","34262","326","59.04"
"55","34276","326","60.04"
"55","34292","326","61.04"
"55","34306","326","64.039999999999992"
"55","34322","324","66.039999999999992"
"55","34353","323","68.039999999999992"
"55","34360","322","68.039999999999992"
"55","34374","321","68.039999999999992"
"55","34390","319","68.039999999999992"
"55","34403","316","68.039999999999992"
"55","34420","313","67.039999999999992"
"55","34434","311","67.039999999999992"
"55","34450","310","66.039999999999992"
"55","34464","309","66.039999999999992"
"55","34472","309","65.039999999999992"
"56","34697","330","56.04"
"56","34698","332","56.04"
"56","34699","349","65.039999999999992"
"57","34757","356","59.04"
"57","34792","356","59.04"
"57","34794","356","59.04"
"57","34810","354","62.04"
"57","34824","351","66.039999999999992"
"57","34840","349","69.039999999999992"
"57","34854","348","71.039999999999992"
"57","34870","346","73.039999999999992"
"57","34884","343","73.039999999999992"
"57","34900","341","74.039999999999992"
"57","34906","340","74.039999999999992"
"58","35291","373","54.04"
"58","35292","373","54.04"
"58","35321","380","73.039999999999992"
"58","35326","380","74.039999999999992"
"58","35342","380","74.039999999999992"
"58","35355","380","72.039999999999992"
"58","35371","380","69.039999999999992"
"58","35385","380","65.039999999999992"
"58","35402","380","64.039999999999992"
"58","35416","383","63.04"
"58","35432","385","62.04"
"58","35446","387","62.04"
"58","35462","387","61.04"
"58","35484","390","61.04"
"59","35592","412","56.04"
"59","35604","411","56.04"
"59","35620","411","54.04"
"59","35634","410","53.04"
"59","35650","409","52.04"
"59","35672","408","52.04"
"59","35686","406","54.04"
"59","35702","404","55.04"
"59","35716","402","58.04"
"59","35731","401","61.04"
"59","35746","401","66.039999999999992"
"59","35762","401","70.039999999999992"
"59","35776","403","72.039999999999992"
"59","35792","405","73.039999999999992"
"59","35806","408","71.039999999999992"
"59","35822","411","66.039999999999992"
"59","35844","414","61.04"
"59","35860","414","60.04"
"59","35873","415","60.04"
"59","35890","415","60.04"
"59","35904","416","61.04"
"59","35924","418","63.04"
"59","35934","419","64.039999999999992"
"59","35950","421","64.039999999999992"
"59","35964","422","64.039999999999992"
"59","35980","422","64.039999999999992"
"59","35994","424","64.039999999999992"
"59","36002","425","63.04"
"60","36118","428","47.04"
"60","36119","428","47.04"
"60","36121","428","46.04"
"60","36135","428","46.04"
"60","36152","428","48.04"
"60","36166","428","51.04"
"60","36174","428","53.04"
"61","36250","434","57.04"
"61","36264","434","58.04"
"61","36280","434","60.04"
"61","36294","437","64.039999999999992"
"61","36310","438","68.039999999999992"
"61","36324","439","71.039999999999992"
"61","36340","440","71.039999999999992"
"62","36525","453","54.04"
"62","36526","453","54.04"
"62","36541","455","67.039999999999992"
"62","36555","456","67.039999999999992"
"62","36572","456","66.039999999999992"
"62","36608","460","61.04"
"62","36608","463","59.04"
"62","36624","466","57.04"
"62","36640","469","57.04"
"62","36654","470","57.04"
"62","36670","472","59.04"
"62","36684","475","62.04"
"62","36700","477","66.039999999999992"
"62","36714","478","68.039999999999992"
"62","36729","478","70.039999999999992"
"62","36744","478","70.039999999999992"
"62","36766","478","71.039999999999992"
