"strokeNumber","time","x","y"
"73","42642","457","63.04"
"73","42658","459","63.04"
"73","42672","460","65.039999999999992"
"73","42688","460","68.039999999999992"
"73","42710","455","70.039999999999992"
"73","42724","450","70.039999999999992"
"73","42740","444","70.039999999999992"
"73","42754","439","69.039999999999992"
"73","42770","437","69.039999999999992"
"73","42784","437","69.039999999999992"
"73","42800","438","70.039999999999992"
"73","42814","442","73.039999999999992"
"73","42830","447","78.039999999999992"
"73","42844","449","82.039999999999992"
"73","42860","449","83.039999999999992"
"73","42883","449","83.039999999999992"
"74","43400","490","60.04"
"74","43408","490","60.04"
"74","43422","490","60.04"
"74","43438","490","60.04"
"74","43460","492","64.039999999999992"
"74","43474","493","69.039999999999992"
"74","43490","493","73.039999999999992"
"74","43504","493","75.039999999999992"
"74","43520","493","75.039999999999992"
"74","43534","492","75.039999999999992"
"74","43550","490","74.039999999999992"
"74","43564","490","72.039999999999992"
"74","43580","490","71.039999999999992"
"74","43594","491","71.039999999999992"
"74","43610","493","70.039999999999992"
"74","43632","500","70.039999999999992"
"74","43648","506","69.039999999999992"
"74","43654","509","69.039999999999992"
"74","43662","512","68.039999999999992"
"74","43678","516","67.039999999999992"
"74","43692","518","65.039999999999992"
"74","43708","518","63.04"
"74","43722","517","61.04"
"74","43738","513","60.04"
"74","43752","510","60.04"
"74","43766","507","62.04"
"74","43782","505","66.039999999999992"
"74","43804","504","71.039999999999992"
"74","43820","504","73.039999999999992"
"74","43851","508","74.039999999999992"
"74","43864","511","73.039999999999992"
"74","43873","513","72.039999999999992"
"75","43940","525","65.039999999999992"
"75","43958","523","64.039999999999992"
"75","43970","520","63.04"
"75","43992","515","66.039999999999992"
"75","44008","513","71.039999999999992"
"75","44022","512","75.039999999999992"
"75","44036","512","76.039999999999992"
"75","44052","515","76.039999999999992"
"75","44066","521","73.039999999999992"
"75","44083","526","69.039999999999992"
"75","44098","529","67.039999999999992"
"75","44112","529","67.039999999999992"
"75","44128","529","67.039999999999992"
"75","44142","529","69.039999999999992"
"75","44158","529","71.039999999999992"
"75","44172","529","72.039999999999992"
"75","44194","532","72.039999999999992"
"76","44240","539","69.039999999999992"
"76","44254","539","66.039999999999992"
"76","44270","539","64.039999999999992"
"76","44284","538","64.039999999999992"
"76","44300","535","64.039999999999992"
"76","44314","532","67.039999999999992"
"76","44330","529","71.039999999999992"
"76","44352","528","76.039999999999992"
"76","44366","529","76.039999999999992"
"76","44382","533","76.039999999999992"
"76","44396","539","72.039999999999992"
"76","44404","542","69.039999999999992"
"76","44412","545","66.039999999999992"
"76","44428","548","60.04"
"76","44442","549","55.04"
"76","44458","549","50.04"
"76","44472","549","48.04"
"76","44488","548","48.04"
"76","44502","546","50.04"
"76","44518","545","54.04"
"76","44532","545","60.04"
"76","44548","545","64.039999999999992"
"76","44570","545","69.039999999999992"
"76","44584","545","72.039999999999992"
"76","44600","546","74.039999999999992"
"77","44955","560","51.04"
"77","44960","560","52.04"
"77","44974","560","53.04"
"77","44990","559","55.04"
"77","44997","559","57.04"
"78","45065","565","64.039999999999992"
"78","45080","565","64.039999999999992"
"78","45094","564","65.039999999999992"
"78","45110","564","68.039999999999992"
"78","45132","563","75.039999999999992"
"78","45146","563","78.039999999999992"
"78","45155","563","78.039999999999992"
"79","45266","572","63.04"
"79","45283","572","63.04"
"79","45304","571","68.039999999999992"
"79","45320","571","73.039999999999992"
"79","45334","572","74.039999999999992"
"79","45350","578","74.039999999999992"
"79","45364","584","70.039999999999992"
"79","45380","586","69.039999999999992"
"79","45394","586","68.039999999999992"
"79","45410","586","69.039999999999992"
"79","45424","587","71.039999999999992"
"79","45440","588","73.039999999999992"
"79","45455","588","74.039999999999992"
"80","45561","600","60.04"
"80","45582","601","60.04"
"80","45596","601","60.04"
"80","45612","599","59.04"
"80","45626","596","59.04"
"80","45642","593","59.04"
"80","45664","589","60.04"
"80","45694","588","64.039999999999992"
"80","45710","590","65.039999999999992"
"80","45724","593","66.039999999999992"
"80","45740","596","67.039999999999992"
"80","45754","598","71.039999999999992"
"80","45770","598","76.039999999999992"
"80","45784","596","82.039999999999992"
"80","45800","594","85.039999999999992"
"80","45814","593","85.039999999999992"
"80","45830","591","84.039999999999992"
"80","45844","589","80.039999999999992"
"80","45860","589","76.039999999999992"
"80","45882","596","70.039999999999992"
"80","45896","602","68.039999999999992"
"80","45912","609","67.039999999999992"
"80","45926","615","67.039999999999992"
"80","45942","620","67.039999999999992"
"80","45956","624","67.039999999999992"
"80","45973","629","65.039999999999992"
