"strokeNumber","time","x","y"
"59","42076","404","47.04"
"59","42079","403","47.04"
"59","42111","403","50.04"
"59","42113","402","54.04"
"60","42171","407","56.04"
"60","42185","407","56.04"
"60","42207","407","59.04"
"60","42223","408","63.04"
"60","42237","408","67.039999999999992"
"60","42253","409","70.039999999999992"
"60","42268","409","72.039999999999992"
"61","42502","417","56.04"
"61","42503","417","56.04"
"61","42515","420","66.039999999999992"
"61","42529","421","64.039999999999992"
"61","42546","422","64.039999999999992"
"61","42561","422","64.039999999999992"
"61","42575","422","64.039999999999992"
"61","42606","422","65.039999999999992"
"61","42613","423","66.039999999999992"
"61","42627","425","67.039999999999992"
"61","42643","429","68.039999999999992"
"61","42657","432","68.039999999999992"
"61","42666","434","68.039999999999992"
"61","42674","435","67.039999999999992"
"61","42687","437","66.039999999999992"
"61","42703","437","65.039999999999992"
"61","42717","436","64.039999999999992"
"61","42733","434","64.039999999999992"
"61","42747","432","64.039999999999992"
"61","42763","431","65.039999999999992"
"61","42785","430","68.039999999999992"
"61","42799","430","70.039999999999992"
"61","42815","433","70.039999999999992"
"61","42829","436","70.039999999999992"
"61","42846","439","70.039999999999992"
"61","42861","441","70.039999999999992"
"61","42875","444","70.039999999999992"
"61","42884","446","70.039999999999992"
"62","46050","467","48.04"
"62","46050","467","47.04"
"62","46063","468","47.04"
"62","46077","468","49.04"
"62","46093","468","51.04"
"62","46100","466","52.04"
"63","46154","467","56.04"
"63","46176","467","56.04"
"63","46189","468","59.04"
"63","46205","468","63.04"
"63","46219","470","67.039999999999992"
"63","46235","471","70.039999999999992"
"63","46249","472","71.039999999999992"
"63","46266","473","72.039999999999992"
"64","46389","480","58.04"
"64","46390","480","58.04"
"64","46393","481","58.04"
"64","46407","485","58.04"
"64","46423","489","58.04"
"64","46437","492","58.04"
"64","46454","494","58.04"
"65","46520","495","48.04"
"65","46535","493","48.04"
"65","46549","488","47.04"
"65","46565","485","47.04"
"65","46579","485","48.04"
"65","46595","485","51.04"
"65","46612","485","55.04"
"65","46625","487","59.04"
"65","46639","490","62.04"
"65","46655","492","64.039999999999992"
"65","46678","493","66.039999999999992"
"65","46707","492","69.039999999999992"
"65","46723","490","69.039999999999992"
"65","46737","485","69.039999999999992"
"65","46746","483","69.039999999999992"
"66","47060","516","54.04"
"66","47076","516","54.04"
"66","47097","520","61.04"
"66","47111","522","66.039999999999992"
"66","47127","523","68.039999999999992"
"66","47143","525","69.039999999999992"
"66","47157","525","69.039999999999992"
"66","47173","526","67.039999999999992"
"66","47187","527","64.039999999999992"
"66","47203","527","61.04"
"66","47217","528","61.04"
"66","47233","528","61.04"
"66","47247","530","62.04"
"66","47263","532","65.039999999999992"
"66","47285","536","67.039999999999992"
"66","47299","537","67.039999999999992"
"66","47315","537","67.039999999999992"
"66","47329","538","67.039999999999992"
"66","47345","540","67.039999999999992"
"66","47353","541","66.039999999999992"
"66","47361","542","66.039999999999992"
"66","47375","544","64.039999999999992"
"66","47389","546","62.04"
"66","47405","547","61.04"
"66","47424","547","60.04"
"66","47435","547","60.04"
"66","47457","547","60.04"
"66","47471","547","59.04"
"66","47487","547","59.04"
"66","47501","547","59.04"
"66","47517","547","58.04"
"66","47533","546","58.04"
"66","47547","546","58.04"
"66","47561","546","58.04"
"66","47577","546","58.04"
"66","47591","546","58.04"
"66","47609","545","59.04"
"66","47624","545","59.04"
"66","47645","543","60.04"
"66","47661","543","62.04"
"66","47675","543","64.039999999999992"
"66","47689","543","65.039999999999992"
"66","47705","545","66.039999999999992"
"66","47719","549","67.039999999999992"
"66","47735","555","67.039999999999992"
"66","47749","559","67.039999999999992"
"66","47765","562","66.039999999999992"
"66","47779","564","66.039999999999992"
"66","47795","564","65.039999999999992"
"66","47811","564","64.039999999999992"
"66","47817","564","63.04"
"67","63091","611","47.04"
"67","63093","610","47.04"
"67","63109","610","47.04"
"67","63123","614","48.04"
"67","63139","622","49.04"
"67","63161","633","52.04"
"67","63191","636","55.04"
"67","63199","636","57.04"
"67","63207","636","58.04"
"67","63221","634","61.04"
"67","63237","632","64.039999999999992"
"67","63251","629","66.039999999999992"
"67","63267","627","67.039999999999992"
"67","63281","624","69.039999999999992"
"67","63297","620","71.039999999999992"
"67","63311","616","73.039999999999992"
"67","63320","615","74.039999999999992"
"68","63388","626","76.039999999999992"
"68","63403","626","79.039999999999992"
"68","63409","626","81.039999999999992"
"68","63438","626","83.039999999999992"
"68","63440","629","84.039999999999992"
"68","63454","636","83.039999999999992"
