"strokeNumber","time","x","y"
"64","76657","259","58.04"
"64","76673","262","58.04"
"64","76687","270","57.04"
"64","76703","282","55.04"
"64","76737","297","55.04"
"64","76739","301","55.04"
"64","76755","301","55.04"
"64","76769","301","55.04"
"64","76785","295","56.04"
"64","76800","286","57.04"
"64","76815","278","57.04"
"64","76829","274","58.04"
"64","76845","274","58.04"
"64","76859","275","58.04"
"64","76876","281","58.04"
"64","76898","302","54.04"
"64","76937","316","53.04"
"64","76943","316","53.04"
"64","76957","313","53.04"
"64","76973","306","55.04"
"64","76988","294","56.04"
"64","77003","283","57.04"
"64","77018","279","57.04"
"64","77033","279","57.04"
"64","77047","282","57.04"
"64","77064","294","56.04"
"64","77078","310","55.04"
"64","77093","322","54.04"
"64","77115","327","54.04"
"64","77129","325","54.04"
"64","77145","319","55.04"
"64","77160","308","56.04"
"64","77176","298","56.04"
"64","77189","292","56.04"
"64","77206","290","56.04"
"64","77219","290","56.04"
"64","77236","295","56.04"
"64","77257","309","56.04"
"64","77287","327","56.04"
"64","77303","330","56.04"
"64","77317","330","56.04"
"64","77334","330","56.04"
"64","77347","327","56.04"
"64","77364","323","56.04"
"64","77377","319","56.04"
"64","77393","314","56.04"
"64","77400","312","56.04"
"65","77734","287","71.039999999999992"
"65","77735","287","71.039999999999992"
"65","77737","285","70.039999999999992"
"65","77753","285","71.039999999999992"
"65","77767","285","73.039999999999992"
"65","77782","286","77.039999999999992"
"65","77797","289","79.039999999999992"
"65","77813","292","80.039999999999992"
"65","77835","298","79.039999999999992"
"65","77849","304","74.039999999999992"
"65","77866","310","70.039999999999992"
"65","77879","312","68.039999999999992"
"65","77895","312","68.039999999999992"
"65","77909","312","70.039999999999992"
"65","77926","313","72.039999999999992"
"65","77939","314","75.039999999999992"
"65","77955","314","76.039999999999992"
"65","77969","315","77.039999999999992"
"65","77985","316","77.039999999999992"
"65","77994","318","78.039999999999992"
"66","78140","341","70.039999999999992"
"66","78141","341","70.039999999999992"
"66","78143","336","67.039999999999992"
"66","78157","332","66.039999999999992"
"66","78173","329","66.039999999999992"
"66","78187","327","66.039999999999992"
"66","78203","327","68.039999999999992"
"66","78240","327","71.039999999999992"
"66","78255","331","75.039999999999992"
"66","78269","332","76.039999999999992"
"66","78285","332","78.039999999999992"
"66","78294","332","79.039999999999992"
"66","78299","332","80.039999999999992"
"66","78316","331","81.039999999999992"
"66","78329","329","81.039999999999992"
"66","78345","325","81.039999999999992"
"66","78360","319","80.039999999999992"
"66","78369","316","79.039999999999992"
